date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2023-03-21,2,1011459,RW56,29.0,63.517242,58.86437,172.48276,147.5954,327.51724,305.55518,107.28556,116.30938,107.07188,final
2023-04-01,2,1011459,RW56,29.0,63.724136,60.3023,213.96552,160.30919,375.89655,338.4655,105.24,132.45816,110.89804,final
2023-04-11,2,1011459,RW56,29.0,59.172413,54.166668,186.41379,173.33333,377.17242,367.75748,108.4604,107.33484,102.52576,final
2023-04-21,2,1011459,RW56,29.0,66.034485,47.410343,188.93103,161.87932,396.51727,387.57013,135.53525,116.21034,102.27911,final
2023-05-01,2,1011459,RW56,29.0,51.275864,36.198853,176.48276,137.77586,441.0345,398.48276,136.5957,127.11025,110.54611,final
2023-05-11,2,1011459,RW56,29.0,12.24138,28.4023,129.55173,112.0115,447.9311,397.8253,51.617344,114.99017,112.4386,final
2023-05-21,2,1011459,RW56,29.0,7.62069,25.368965,71.13793,89.970116,432.55173,399.44482,41.55785,80.17041,108.18577,final
2023-06-01,2,1011459,RW56,29.0,1.2068965,8.188506,21.068966,61.95977,411.5173,360.04483,47.062923,38.93228,114.10031,final
2023-06-11,2,1011459,RW56,29.0,1.5517242,3.7609196,10.379311,37.31839,326.34485,322.6632,74.78352,36.341908,101.123604,final
2023-06-21,2,1011459,RW56,29.0,1.0,3.0689654,3.7586207,15.018391,263.8276,266.86783,74.35897,43.752872,98.88173,final
2023-07-01,2,1011459,RW56,29.0,1.0,2.1367817,3.5517242,8.966666,201.10345,208.7023,84.07151,61.229534,96.44419,final
2023-07-11,2,1011459,RW56,29.0,0.62068963,1.0563219,2.6206896,6.262069,142.55174,155.59195,92.80698,67.66686,91.87991,final
2023-07-21,2,1011459,RW56,29.0,0.8965517,2.3183908,2.5172415,5.511494,77.413795,110.5,80.57169,71.514496,71.353935,final
2023-08-01,2,1011459,RW56,29.0,1.7241379,5.526437,3.2413793,8.90115,27.862068,79.82759,63.87857,59.28559,38.739834,final
2023-08-11,2,1011459,RW56,29.0,2.0344827,6.275862,4.6551723,14.120689,17.655172,57.70115,62.385326,50.49594,36.13199,final
2023-08-21,2,1011459,RW56,29.0,2.1724138,9.302299,5.9310346,21.104597,12.206897,41.634483,50.148678,41.87398,36.89737,final
2023-09-01,2,1011459,RW56,29.0,9.586206,15.77931,13.793103,31.357471,20.586206,49.22529,70.195816,51.689793,47.185005,final
2023-09-11,2,1011459,RW56,29.0,27.827587,17.775862,39.58621,42.85747,46.86207,63.24023,144.13324,93.164566,75.99925,final
2023-09-21,2,1011459,RW56,29.0,19.827587,18.748276,57.241383,52.303448,65.68965,78.91954,104.54479,108.61717,84.23503,final
2023-10-01,2,1011459,RW56,29.0,23.793104,34.643677,71.44828,71.167816,88.48276,111.42644,72.62975,100.36821,80.29341,final
2023-10-11,2,1011459,RW56,29.0,37.103447,41.242527,80.72414,94.63448,124.96552,151.61264,91.049194,86.03862,82.98533,final
2023-10-21,2,1011459,RW56,29.0,24.275862,45.26552,85.17242,121.151726,148.34482,194.55977,58.242435,71.47934,76.84155,final
2023-11-01,2,1011459,RW56,29.0,41.103447,49.394253,102.48276,135.9023,187.72412,238.42758,84.757935,76.28176,79.17103,final
2023-11-11,2,1011459,RW56,29.0,38.793102,38.59885,104.17241,133.25862,224.48277,270.75058,100.44554,78.96246,83.22114,final
2023-11-21,2,1011459,RW56,29.0,60.103447,45.31839,140.0,133.3115,282.4138,306.76666,129.38301,104.83583,92.18875,final
2023-12-01,2,1011459,RW56,29.0,26.0,34.18161,124.896545,118.09885,298.82758,325.16898,79.11875,105.52214,92.02184,final
2023-12-11,2,1011459,RW56,29.0,20.310345,30.252874,106.41379,109.75288,291.31033,337.64597,71.79654,97.09019,86.47711,final
2023-12-21,2,1011459,RW56,29.0,61.275864,37.757473,107.58621,102.191956,332.7586,356.65518,155.00417,105.03233,93.39244,final
2024-01-01,2,1011459,RW56,29.0,16.0,27.391954,97.58621,96.2,324.9655,346.8931,64.83092,101.369774,93.76868,final
2024-01-11,2,1011459,RW56,29.0,24.896551,24.874712,102.17242,91.92069,312.7586,330.74252,100.0731,110.57744,94.64354,final
2024-01-21,2,1011459,RW56,29.0,25.862068,27.597702,66.75862,79.86437,314.34482,312.2724,94.6756,84.55683,100.6532,final
2024-02-01,2,1011459,RW56,29.0,17.0,25.286207,67.75862,77.75862,290.24136,288.91034,72.64033,87.916664,100.452866,final
2024-02-11,2,1011459,RW56,29.0,16.241379,29.05977,59.103447,81.94368,267.68964,279.1632,62.365013,73.72986,95.962326,final
2024-02-21,2,1011459,RW56,29.0,9.586206,23.749426,42.827583,78.095406,217.17241,257.2885,50.735645,57.557434,84.70535,final
2024-03-01,2,1011459,RW56,29.0,31.827587,47.588505,57.655174,100.3977,223.00002,274.35632,70.02973,59.446438,81.616196,final
2024-03-11,2,1011459,RW56,29.0,16.551723,41.14253,57.96552,112.48046,219.2414,286.34482,46.706856,53.596584,76.9677,final
2024-03-21,2,1011459,RW56,29.0,37.206898,58.86437,85.58621,147.5954,195.17241,305.55518,66.08833,59.36366,64.45631,final
2024-04-01,2,1011459,RW56,29.0,66.24138,60.3023,120.0,160.30919,245.41379,338.4655,109.09475,75.61588,72.90798,final
2024-04-11,2,1011459,RW56,29.0,70.37931,54.166668,173.82758,173.33333,290.89655,367.75748,127.40165,100.27715,79.38045,final
2024-04-21,2,1011459,RW56,29.0,63.24138,47.410343,199.86208,161.87932,328.27588,387.57013,130.20595,122.76062,84.89588,final
2024-05-01,2,1011459,RW56,29.0,35.24138,36.198853,168.86208,137.77586,346.51727,398.48276,97.675964,121.77273,87.120766,final
2024-05-11,2,1011459,RW56,29.0,8.896552,28.4023,107.37931,112.0115,339.17242,397.8253,41.60358,96.04126,85.43963,final
2024-05-21,2,1011459,RW56,29.0,5.6896553,25.368965,49.827587,89.970116,335.2759,399.44482,35.199276,57.731407,84.13407,final
2024-06-01,2,1011459,RW56,29.0,1.4482758,8.188506,16.034483,61.95977,304.89655,360.04483,48.893147,31.413612,84.89274,final
2024-06-11,2,1011459,RW56,29.0,1.0689656,3.7609196,8.206897,37.31839,289.4138,322.6632,69.273155,31.20841,89.85256,final
2024-06-21,2,1011459,RW56,29.0,1.3103448,3.0689654,3.8275862,15.018391,253.51724,266.86783,78.205124,44.09738,95.08931,final
2024-07-01,2,1011459,RW56,29.0,1.0344827,2.1367817,3.413793,8.966666,188.31035,208.7023,84.55468,60.241962,90.45777,final
2024-07-11,2,1011459,RW56,29.0,0.6896552,1.0563219,3.034483,6.262069,118.62069,155.59195,93.94572,71.34109,76.978134,final
2024-07-21,2,1011459,RW56,29.0,1.3103448,2.3183908,3.0344827,5.511494,56.689655,110.5,86.22585,76.43521,53.410957,final
2024-08-01,2,1011459,RW56,29.0,1.6206896,5.526437,3.6206896,8.90115,23.068966,79.82759,62.89583,62.014217,33.089428,final
2024-08-11,2,1011459,RW56,29.0,2.8965516,6.275862,5.827586,14.120689,17.068966,57.70115,70.03058,56.627594,35.197067,final
2024-08-21,2,1011459,RW56,29.0,8.103448,9.302299,12.620689,21.104597,19.482758,41.634483,91.617775,67.50033,52.49926,final
2024-09-01,2,1011459,RW56,29.0,9.034483,15.77931,20.034483,31.357471,27.068964,49.22529,67.54066,68.8565,59.140236,final
2024-09-11,2,1011459,RW56,29.0,4.5172415,17.775862,21.655174,42.85747,30.517239,63.24023,41.78653,55.696995,52.04736,final
2024-09-21,2,1011459,RW56,29.0,39.86207,18.748276,53.41379,52.303448,69.06897,78.91954,188.90663,101.93765,88.26189,final
2024-10-01,2,1011459,RW56,29.0,30.0,34.643677,74.37931,71.167816,98.034485,111.42644,88.28647,104.21634,88.497505,final
2024-10-11,2,1011459,RW56,29.0,62.689655,41.242527,132.55173,94.63448,160.03448,151.61264,146.37965,138.05635,105.377495,final
2024-10-21,2,1011459,RW56,29.0,19.37931,45.26552,112.06896,121.151726,178.10345,194.55977,48.50106,92.800125,91.75369,final
2024-11-01,2,1011459,RW56,29.0,63.41379,49.394253,145.48276,135.9023,239.89655,238.42758,125.77393,106.79936,100.60345,final
2024-11-11,2,1011459,RW56,29.0,90.37931,38.59885,173.17242,133.25862,327.3793,270.75058,218.76567,128.86894,120.53621,final
2024-11-21,2,1011459,RW56,29.0,106.24138,45.31839,260.0345,133.3115,425.5172,306.76666,221.07498,191.62144,138.08957,final
2024-12-01,2,1011459,RW56,29.0,21.068966,34.18161,217.68967,118.09885,437.5517,325.16898,66.533676,180.90312,134.03793,final
2024-12-11,2,1011459,RW56,29.0,25.862068,30.252874,153.17242,109.75288,458.89655,337.64597,87.54482,137.83743,135.38655,final
2024-12-21,2,1011459,RW56,29.0,36.0,37.757473,82.93103,102.191956,455.0345,356.65518,95.88967,82.03137,127.202515,final
2025-01-01,2,1011459,RW56,29.0,5.206897,27.391954,67.06896,96.2,430.2414,346.8931,31.510595,71.214386,123.685684,final
2025-01-11,2,1011459,RW56,29.0,32.86207,24.874712,74.06897,91.92069,400.41382,330.74252,126.736176,81.5811,120.7514,final
2025-01-21,2,1011459,RW56,29.0,40.24138,27.597702,78.31035,79.86437,421.27588,312.2724,138.78702,98.168816,134.35643,final
2025-02-01,2,1011459,RW56,29.0,25.896551,25.286207,99.0,77.75862,383.7586,288.91034,102.01526,125.666664,132.27116,final
2025-02-11,2,1011459,RW56,29.0,12.344828,29.05977,78.48276,81.94368,305.72415,279.1632,50.924675,96.01935,109.34707,final
2025-02-21,2,1011459,RW56,29.0,2.3793104,23.749426,40.62069,78.095406,201.86205,257.2885,25.667679,54.901577,78.86813,final
2025-03-01,2,1011459,RW56,29.0,10.413794,47.588505,25.137932,100.3977,191.20688,274.35632,29.310196,28.594488,70.23535,final
2025-03-11,2,1011459,RW56,29.0,31.103449,41.14253,43.896553,112.48046,196.44827,286.34482,78.243324,41.62101,69.14428,final
2025-03-21,2,1011459,RW56,29.0,34.58621,58.86437,76.103455,147.5954,195.0345,305.55518,61.984814,53.14934,64.4119,final
2025-04-01,2,1011459,RW56,29.0,49.86207,60.3023,115.55173,160.30919,239.68967,338.4655,84.01246,72.925,71.24141,final
2025-04-11,2,1011459,RW56,29.0,76.06896,54.166668,160.51724,173.33333,282.89655,367.75748,137.01796,92.81341,77.23428,final
2025-04-21,2,1011459,RW56,29.0,113.51724,47.410343,239.44827,161.87932,356.17242,387.57013,226.1333,146.48206,92.002014,final
2025-05-01,2,1011459,RW56,29.0,61.689655,36.198853,251.27586,137.77586,391.96555,398.48276,161.87259,179.49524,98.384766,final
2025-05-11,2,1011459,RW56,29.0,25.62069,28.4023,200.82758,112.0115,405.2414,397.8253,91.6724,175.90372,101.84102,final
2025-05-21,2,1011459,RW56,29.0,27.103449,25.368965,114.413795,89.970116,429.96555,399.44482,105.711365,125.73829,107.546326,final
2025-06-01,2,1011459,RW56,29.0,5.6896553,8.188506,58.41379,61.95977,425.24142,360.04483,81.05282,94.704315,117.859886,final
2025-06-11,2,1011459,RW56,29.0,13.413794,3.7609196,46.2069,37.31839,407.55176,322.6632,210.18108,121.0039,125.90726,final
2025-06-21,2,1011459,RW56,29.0,2.7586207,3.0689654,21.86207,15.018391,375.72415,266.86783,96.15385,134.18697,140.04016,final
2025-07-01,2,1011459,RW56,29.0,1.1724138,2.1367817,17.34483,8.966666,327.0345,208.7023,86.48736,159.98685,155.37244,final
2025-07-11,2,1011459,RW56,29.0,1.5517242,1.0563219,5.4827585,6.262069,252.51723,155.59195,108.17992,93.08021,160.355,final
2025-07-21,2,1011459,RW56,29.0,1.0,2.3183908,3.724138,5.511494,140.0,110.5,81.98524,82.99618,125.54113,final
2025-08-01,2,1011459,RW56,29.0,6.275862,5.526437,8.827586,8.90115,84.58621,79.82759,107.11945,99.47081,105.60975,final
2025-08-11,2,1011459,RW56,29.0,9.75862,6.275862,17.034483,14.120689,68.724144,57.70115,130.88686,115.23895,117.58021,final
2025-08-21,2,1011459,RW56,29.0,3.6551723,9.302299,19.689655,21.104597,45.275864,41.634483,60.515953,94.57972,107.80834,final
2025-09-01,2,1011459,RW56,29.0,8.275862,15.77931,21.689655,31.357471,47.86207,49.22529,63.88981,73.409,97.48601,final
2025-09-11,2,1011459,RW56,29.0,14.4827585,17.775862,26.413792,42.85747,48.931034,63.24023,85.54125,65.640305,79.03114,final
2025-09-21,2,1011459,RW56,29.0,7.3448277,18.748276,30.103449,52.303448,53.517242,78.91954,51.982,61.258877,69.73017,final
2025-10-01,2,1011459,RW56,29.0,47.931034,34.643677,69.75862,71.167816,100.27586,111.42644,133.51697,98.14989,90.422646,final
2025-10-11,2,1011459,RW56,29.0,32.41379,41.242527,87.68965,94.63448,131.13792,151.61264,80.90775,93.02969,86.92653,final
2025-10-21,2,1011459,RW56,29.0,70.24138,45.26552,150.58621,121.151726,200.3793,194.55977,149.68787,123.33261,102.91618,final
2025-11-01,2,1011459,RW56,29.0,50.931034,49.394253,153.5862,135.9023,245.03447,238.42758,102.82526,112.550476,102.71411,final
2025-11-11,2,1011459,RW56,29.0,28.37931,38.59885,149.55173,133.25862,263.65515,270.75058,76.56007,111.784515,97.426865,final
2025-11-21,2,1011459,RW56,29.0,16.586206,45.31839,95.89655,133.3115,276.5862,306.76666,42.89924,72.948784,90.319534,final
2025-12-01,2,1011459,RW56,29.0,20.689655,34.18161,65.65517,118.09885,289.0,325.16898,65.56559,57.3971,89.04532,final
2025-12-11,2,1011459,RW56,29.0,31.862068,30.252874,69.13793,109.75288,306.3793,337.64597,104.56471,64.6066,90.87493,final
2025-12-21,2,1011459,RW56,29.0,84.93104,37.757473,137.48276,102.191956,383.9655,356.65518,210.32825,132.92299,107.55148,final
2026-01-01,2,1011459,RW56,29.0,43.206898,27.391954,160.0,96.2,379.2414,346.8931,148.82368,163.04349,109.19264,final
2026-01-11,2,1011459,RW56,29.0,24.793104,24.874712,152.93105,91.92069,371.6207,330.74252,99.72683,162.94875,112.17545,final
2026-01-21,2,1011459,RW56,29.0,63.551723,27.597702,131.55173,79.86437,364.93103,312.2724,210.2962,160.90584,116.5973,final
2026-02-01,2,1011459,RW56,29.0,28.137932,25.286207,116.48276,77.75862,342.13794,288.91034,109.415924,146.79166,118.110146,final
2026-02-11,2,1011459,RW56,29.0,28.275862,29.05977,119.965515,81.94368,342.0345,279.1632,97.69844,143.73157,122.12505,final
2026-02-21,2,1011459,RW56,29.0,16.241379,23.749426,72.655174,78.095406,341.68964,257.2885,73.88454,93.45303,132.17874,final
2026-03-01,2,1011459,RW56,29.0,48.724136,47.588505,93.24138,100.3977,369.72412,274.35632,102.15946,93.210175,134.13841,prelim
2026-03-11,2,1011459,RW56,29.0,39.86207,41.14253,104.82758,112.48046,377.72412,286.34482,97.22498,93.48583,131.36465,prelim
2026-03-21,2,1011459,RW56,29.0,56.03448,58.86437,144.62068,147.5954,348.8276,305.55518,95.56892,98.05059,113.9339,prelim
2026-04-01,2,1011459,RW56,29.0,24.137932,60.3023,120.03448,160.30919,329.75864,338.4655,44.62007,75.63674,97.46499,prelim
2026-04-11,2,1011459,RW56,29.0,59.068966,54.166668,139.24138,173.33333,364.0345,367.75748,108.28558,80.88302,99.00123,forecast
2022-01-01,2,1011460,RW35,20.0,8.55,27.796667,111.8,103.348335,330.44998,379.255,41.31517,107.80046,87.29879,final
2022-01-11,2,1011460,RW35,20.0,52.4,25.633333,119.15,96.38333,343.55,364.02835,187.3776,122.456024,94.45074,final
2022-01-21,2,1011460,RW35,20.0,38.5,31.24,99.45,84.67,351.44998,348.56668,120.03312,116.482666,100.81549,final
2022-02-01,2,1011460,RW35,20.0,94.85,35.026665,185.75,91.9,388.95,329.33002,249.4587,196.85242,117.83267,final
2022-02-11,2,1011460,RW35,20.0,72.3,41.753334,205.65001,108.02,422.25,322.95834,165.33582,186.38295,130.2757,final
2022-02-21,2,1011460,RW35,20.0,23.6,28.84,190.75,105.62,415.65,300.96,84.515366,176.95714,137.48529,final
2022-03-01,2,1011460,RW35,20.0,27.1,50.428333,123.0,121.02167,420.55005,316.27,57.912617,101.56983,132.4587,final
2022-03-11,2,1011460,RW35,20.0,54.1,40.095,104.8,119.363335,429.6,323.76666,131.05666,88.28969,132.19102,final
2022-03-21,2,1011460,RW35,20.0,38.15,58.506668,119.35,149.03,409.55,339.32,67.945625,80.731026,120.39672,final
2022-04-01,2,1011460,RW35,20.0,30.35,56.986668,122.6,155.58833,431.35,368.51,57.02839,79.457825,116.82419,final
2022-04-11,2,1011460,RW35,20.0,59.15,54.256668,127.65,169.75,438.1,397.13333,108.257866,75.90843,110.18734,final
2022-04-21,2,1011460,RW35,20.0,38.05,51.368332,127.55,162.61166,437.65,417.26166,76.37267,79.08161,104.82837,final
2022-05-01,2,1011460,RW35,20.0,24.95,50.81167,122.149994,156.43666,367.75,433.04666,53.662617,78.761536,85.09367,final
2022-05-11,2,1011460,RW35,20.0,48.25,47.136665,111.25,149.31667,343.7,438.43,102.13542,75.33211,78.63699,final
2022-05-21,2,1011460,RW35,20.0,77.9,39.575,151.1,137.52333,398.0,449.165,185.97868,109.52593,88.73427,final
2022-06-01,2,1011460,RW35,20.0,8.6,17.64,134.75,104.35167,379.5,416.37668,60.070675,127.79869,91.24853,final
2022-06-11,2,1011460,RW35,20.0,9.9,9.585,96.4,66.8,335.3,385.86667,102.15975,141.22562,87.06293,final
2022-06-21,2,1011460,RW35,20.0,5.65,7.7133336,24.15,34.93833,302.8,335.07333,83.77032,72.987526,90.50989,final
2022-07-01,2,1011460,RW35,20.0,1.3,3.9433334,16.849998,21.241667,273.74997,282.03,70.443535,83.26453,97.11527,final
2022-07-11,2,1011460,RW35,20.0,1.5,2.6183333,8.45,14.275,216.09999,230.39168,85.320496,69.77951,93.92855,final
2022-07-21,2,1011460,RW35,20.0,6.5,4.295,9.3,10.856667,184.55,183.31833,123.722435,90.18289,100.654045,final
2022-08-01,2,1011460,RW35,20.0,17.0,9.768333,25.0,16.681667,176.59999,142.275,148.96739,138.36575,123.30674,final
2022-08-11,2,1011460,RW35,20.0,18.6,12.393333,42.1,26.456667,146.95001,107.53167,135.68417,149.72978,135.02866,final
2022-08-21,2,1011460,RW35,20.0,31.0,17.836666,66.6,39.998333,100.049995,85.793335,157.64122,159.117,115.70232,final
2022-09-01,2,1011460,RW35,20.0,22.65,30.856667,72.25,61.086666,114.1,99.01,77.11258,116.89195,114.50821,final
2022-09-11,2,1011460,RW35,20.0,30.8,32.666668,84.45,81.36,135.0,122.09167,95.04424,103.57804,110.156715,final
2022-09-21,2,1011460,RW35,20.0,28.75,33.06,82.2,96.583336,158.1,147.43834,88.67577,85.84084,106.99408,final
2022-10-01,2,1011460,RW35,20.0,38.95,34.986668,98.5,100.71333,195.75,178.48167,109.91164,97.90629,109.41147,final
2022-10-11,2,1011460,RW35,20.0,19.3,41.218334,87.0,109.265,213.55,217.08167,52.576534,80.514595,98.409744,final
2022-10-21,2,1011460,RW35,20.0,51.55,46.645,109.8,122.85,258.6,259.43167,109.49752,89.792725,99.68549,final
2022-11-01,2,1011460,RW35,20.0,39.05,54.245,109.899994,142.10834,280.65,303.90833,74.352264,78.1057,92.4708,final
2022-11-11,2,1011460,RW35,20.0,74.25,48.603333,164.85,149.49333,336.3,340.11835,147.84528,109.940025,98.89361,final
2022-11-21,2,1011460,RW35,20.0,59.6,50.695,172.9,153.54333,364.9,372.97668,115.98886,112.20907,97.86318,final
2022-12-01,2,1011460,RW35,20.0,40.9,36.186665,174.75,135.485,383.15002,378.30667,111.44384,127.94961,101.26357,final
2022-12-11,2,1011460,RW35,20.0,53.15,34.373333,153.65,121.255,405.5,380.01334,147.6888,125.658394,106.61968,final
2022-12-21,2,1011460,RW35,20.0,46.55,42.12,140.6,112.68,423.3,389.07333,109.40153,123.725365,108.68535,final
2023-01-01,2,1011460,RW35,20.0,30.5,27.796667,130.2,103.348335,414.84998,379.255,108.24271,124.782715,109.263374,final
2023-01-11,2,1011460,RW35,20.0,41.1,25.633333,118.15,96.38333,436.65,364.02835,150.48967,121.46967,119.67915,final
2023-01-21,2,1011460,RW35,20.0,35.25,31.24,106.85,84.67,420.34998,348.56668,111.065125,124.73514,120.30262,final
2023-02-01,2,1011460,RW35,20.0,12.0,35.026665,88.35,91.9,393.3,329.33002,42.471687,96.336426,119.13378,final
2023-02-11,2,1011460,RW35,20.0,8.65,41.753334,55.9,108.02,327.69998,322.95834,29.195776,53.884274,101.44581,final
2023-02-21,2,1011460,RW35,20.0,20.5,28.84,41.15,105.62,288.6,300.96,75.354614,41.719402,95.96026,final
2023-03-01,2,1011460,RW35,20.0,25.0,50.428333,54.15,121.02167,272.69998,316.27,54.123943,46.936375,86.438194,final
2023-03-11,2,1011460,RW35,20.0,62.35,40.095,107.85,119.363335,281.9,323.76666,149.35136,90.74218,87.26554,final
2023-03-21,2,1011460,RW35,20.0,78.3,58.506668,165.65,149.03,313.65002,339.32,131.16733,110.7901,92.54473,final
2023-04-01,2,1011460,RW35,20.0,82.0,56.986668,222.65,155.58833,365.15002,368.51,140.35277,141.75998,99.100426,final
2023-04-11,2,1011460,RW35,20.0,45.35,54.256668,205.65,169.75,369.4,397.13333,84.96934,120.54363,93.10345,final
2023-04-21,2,1011460,RW35,20.0,117.0,51.368332,244.35,162.61166,451.15,417.26166,216.43358,148.76651,108.02543,final
2023-05-01,2,1011460,RW35,20.0,174.7,50.81167,337.05,156.43666,613.85,433.04666,321.97568,211.87875,141.27489,final
2023-05-11,2,1011460,RW35,20.0,19.15,47.136665,310.85,149.31667,624.35004,438.43,46.320568,204.67653,141.9277,final
2023-05-21,2,1011460,RW35,20.0,21.95,39.575,215.79999,137.52333,625.80005,449.165,60.4599,154.922,138.89226,final
2023-06-01,2,1011460,RW35,20.0,2.3,17.64,43.399998,104.35167,603.10004,416.37668,32.243816,44.260868,144.3127,final
2023-06-11,2,1011460,RW35,20.0,4.75,9.585,29.0,66.8,545.5,385.86667,66.8495,47.35376,140.84087,final
2023-06-21,2,1011460,RW35,20.0,5.5,7.7133336,12.55,34.93833,472.69998,335.07333,82.590454,43.942745,140.4697,final
2023-07-01,2,1011460,RW35,20.0,4.25,3.9433334,14.5,21.241667,394.94998,282.03,103.42899,74.3093,139.34084,final
2023-07-11,2,1011460,RW35,20.0,1.0,2.6183333,10.75,14.275,350.6,230.39168,78.757385,81.71206,151.06737,final
2023-07-21,2,1011460,RW35,20.0,1.0,4.295,6.25,10.856667,234.59999,183.31833,64.550835,70.948074,127.23137,final
2023-08-01,2,1011460,RW35,20.0,2.6,9.768333,4.6,16.681667,62.499996,142.275,51.461456,44.27704,45.832626,final
2023-08-11,2,1011460,RW35,20.0,1.9,12.393333,5.5,26.456667,45.25,107.53167,39.670372,33.37925,44.654095,final
2023-08-21,2,1011460,RW35,20.0,3.7,17.836666,8.2,39.998333,27.0,85.793335,38.096626,29.33442,35.24488,final
2023-09-01,2,1011460,RW35,20.0,39.65,30.856667,45.25,61.086666,64.350006,99.01,124.52357,76.036514,66.676285,final
2023-09-11,2,1011460,RW35,20.0,48.65,32.666668,92.0,81.36,108.25,122.09167,142.43362,112.32052,89.10891,final
2023-09-21,2,1011460,RW35,20.0,24.9,33.06,113.200005,96.583336,127.65,147.43834,78.560165,116.35767,87.01879,final
2023-10-01,2,1011460,RW35,20.0,17.1,34.986668,90.65,100.71333,140.5,178.48167,55.268425,90.480545,79.29948,final
2023-10-11,2,1011460,RW35,20.0,43.5,41.218334,85.5,109.265,183.0,217.08167,104.93671,79.20185,84.65354,final
2023-10-21,2,1011460,RW35,20.0,22.55,46.645,83.149994,122.85,204.55,259.43167,53.344948,68.94798,79.24542,final
2023-11-01,2,1011460,RW35,20.0,33.8,54.245,99.850006,142.10834,235.75002,303.90833,65.49076,71.27401,77.93575,final
2023-11-11,2,1011460,RW35,20.0,55.45,48.603333,111.8,149.49333,289.30002,340.11835,112.77284,75.601974,85.2751,final
2023-11-21,2,1011460,RW35,20.0,60.5,50.695,149.75,153.54333,346.1,372.97668,117.60481,97.60738,92.88933,final
2023-12-01,2,1011460,RW35,20.0,18.45,36.186665,134.4,135.485,324.90002,378.30667,56.935905,99.22768,86.06686,final
2023-12-11,2,1011460,RW35,20.0,20.65,34.373333,99.6,121.255,296.9,380.01334,65.145615,82.848206,78.412865,final
2023-12-21,2,1011460,RW35,20.0,64.55,42.12,103.65,112.68,336.55,389.07333,147.60188,92.326645,86.67168,final
2024-01-01,2,1011460,RW35,20.0,26.3,27.796667,111.5,103.348335,345.75,379.255,95.436516,107.523575,91.280525,final
2024-01-11,2,1011460,RW35,20.0,22.05,25.633333,112.90001,96.38333,324.3,364.02835,88.3025,116.29132,89.23434,final
2024-01-21,2,1011460,RW35,20.0,34.75,31.24,83.1,84.67,336.49997,348.56668,109.68543,98.24914,96.58714,final
2024-02-01,2,1011460,RW35,20.0,16.1,35.026665,72.9,91.9,318.8,329.33002,52.71486,80.39216,96.85041,final
2024-02-11,2,1011460,RW35,20.0,38.3,41.753334,89.149994,108.02,301.65,322.95834,92.613716,83.30384,93.50272,final
2024-02-21,2,1011460,RW35,20.0,10.5,28.84,64.9,105.62,251.65001,300.96,45.803783,63.189297,83.88352,final
2024-03-01,2,1011460,RW35,20.0,30.7,50.428333,79.5,121.02167,263.90002,316.27,64.40749,67.051956,83.69907,final
2024-03-11,2,1011460,RW35,20.0,26.9,40.095,68.1,119.363335,270.15002,323.76666,70.73955,58.77938,83.69158,final
2024-03-21,2,1011460,RW35,20.0,38.9,58.506668,96.5,149.03,244.5,339.32,69.1266,65.896255,72.46166,final
2024-04-01,2,1011460,RW35,20.0,54.3,56.986668,120.100006,155.58833,272.49997,368.51,95.665726,77.901054,74.29519,final
2024-04-11,2,1011460,RW35,20.0,78.05,54.256668,171.25,169.75,328.5,397.13333,140.153,100.85837,82.93269,final
2024-04-21,2,1011460,RW35,20.0,99.6,51.368332,231.95001,162.61166,393.35,417.26166,185.56519,141.36845,94.33724,final
2024-05-01,2,1011460,RW35,20.0,50.95,50.81167,228.59999,156.43666,428.20004,433.04666,100.24786,144.7007,98.893585,final
2024-05-11,2,1011460,RW35,20.0,16.4,47.136665,166.95,149.31667,406.30002,438.43,41.04597,111.42672,92.75421,final
2024-05-21,2,1011460,RW35,20.0,11.4,39.575,78.75,137.52333,407.2,449.165,36.791924,58.762314,90.75997,final
2024-06-01,2,1011460,RW35,20.0,4.05,17.64,31.849998,104.35167,380.55,416.37668,39.9735,33.698616,91.49771,final
2024-06-11,2,1011460,RW35,20.0,3.75,9.585,19.2,66.8,357.4,385.86667,59.99314,33.704735,92.71704,final
2024-06-21,2,1011460,RW35,20.0,3.85,7.7133336,11.65,34.93833,322.35,335.07333,69.61196,41.68927,96.25865,final
2024-07-01,2,1011460,RW35,20.0,4.85,3.9433334,12.45,21.241667,272.9,282.03,110.1379,66.4973,96.819145,final
2024-07-11,2,1011460,RW35,20.0,1.5,2.6183333,10.2,14.275,196.35,230.39168,85.320496,78.85863,85.538284,final
2024-07-21,2,1011460,RW35,20.0,1.45,4.295,7.8,10.856667,98.2,183.31833,69.39214,80.72315,54.800827,final
2024-08-01,2,1011460,RW35,20.0,1.8,9.768333,4.75,16.681667,49.049995,142.275,46.044464,44.96887,36.70005,final
2024-08-11,2,1011460,RW35,20.0,5.05,12.393333,8.3,26.456667,37.7,107.53167,57.78076,42.280384,37.944874,final
2024-08-21,2,1011460,RW35,20.0,12.1,17.836666,18.95,39.998333,38.4,85.793335,74.87958,53.224194,47.80087,final
2024-09-01,2,1011460,RW35,20.0,22.6,30.856667,39.75,61.086666,56.949997,99.01,76.97314,67.7141,59.561573,final
2024-09-11,2,1011460,RW35,20.0,11.65,32.666668,46.35,81.36,64.85,122.09167,44.203537,59.460396,54.960327,final
